"FECHA","HORA","ACO","AJM","ATI","BJU","CAM","CCA","CHO","COY","CUA","CUT","FAC","FAR","GAM","HGM","INN","IZT","LLA","LPR","MER","MGH","MON","MPA","NEZ","PED","SAC","SAG","SFE","SJA","TAH","TLA","TLI","UAX","UIZ","VIF","XAL"
"2019-01-07",8,-99,6,20,20,26,17,18,-99,28,-99,20,-99,16,22,-99,20,19,-99,30,27,-99,-99,20,21,-99,19,27,-99,15,22,-99,16,24,17,19
"2019-01-07",9,-99,7,22,25,31,20,18,-99,12,-99,23,-99,23,26,-99,25,21,-99,29,31,-99,-99,22,25,-99,21,18,-99,17,27,-99,16,27,16,25
"2019-01-07",10,-99,6,25,32,41,31,24,-99,6,-99,34,-99,30,33,-99,37,25,-99,40,39,-99,-99,26,25,-99,20,8,-99,15,31,-99,19,30,21,33
"2019-01-07",11,-99,10,28,37,52,35,25,-99,6,-99,36,-99,33,43,-99,40,23,-99,46,38,-99,-99,27,31,-99,24,9,-99,18,33,-99,20,40,18,39
"2019-01-07",12,-99,6,26,31,42,23,16,-99,6,-99,20,-99,34,39,-99,38,21,-99,42,24,-99,-99,20,17,-99,16,6,-99,10,28,-99,19,34,10,29
"2019-01-07",13,-99,10,7,21,9,14,9,-99,7,-99,7,-99,6,18,-99,18,9,-99,20,9,-99,-99,11,10,-99,11,7,-99,10,11,-99,9,14,5,10
"2019-01-07",14,-99,8,6,7,8,10,-99,-99,6,-99,9,-99,4,7,-99,7,4,-99,10,7,-99,-99,7,7,-99,6,6,-99,7,10,-99,6,8,4,11
"2019-01-07",15,-99,6,5,5,9,6,4,-99,7,-99,9,-99,4,8,-99,6,4,-99,11,7,-99,-99,5,7,-99,5,7,-99,6,9,-99,4,6,2,8
"2019-01-07",16,-99,7,5,6,8,6,4,-99,7,3,6,-99,4,8,-99,6,4,-99,11,7,-99,-99,6,7,-99,6,6,-99,5,9,-99,5,8,3,9
"2019-01-07",17,-99,7,5,6,12,7,4,-99,7,3,7,-99,5,8,-99,8,3,-99,12,9,-99,-99,6,8,-99,6,7,-99,5,9,-99,4,6,3,12
"2019-01-07",18,-99,10,9,9,15,9,9,-99,7,7,10,-99,9,10,-99,11,6,-99,12,11,-99,-99,8,10,-99,10,10,-99,5,16,-99,6,9,7,13
"2019-01-07",19,-99,12,15,13,19,11,13,-99,10,13,14,-99,8,12,-99,15,7,-99,14,13,-99,-99,11,14,-99,12,11,-99,8,15,-99,8,10,9,18
"2019-01-07",20,-99,13,16,12,20,11,19,-99,13,9,17,-99,10,12,-99,18,10,-99,12,17,-99,-99,14,11,-99,14,15,-99,9,13,-99,7,13,11,19
"2019-01-07",21,-99,14,18,11,22,10,29,-99,14,9,17,-99,10,11,-99,15,18,-99,13,19,-99,-99,14,11,-99,17,20,-99,8,16,-99,9,13,11,18
"2019-01-07",22,-99,16,14,14,21,14,27,-99,14,9,15,-99,13,11,-99,13,23,-99,13,15,-99,-99,13,15,-99,17,13,-99,12,18,-99,12,18,12,12
"2019-01-07",23,-99,10,18,17,20,20,19,-99,14,17,20,-99,13,17,-99,18,21,-99,19,13,-99,-99,13,20,-99,20,19,-99,10,22,-99,17,21,15,20
"2019-01-07",24,-99,9,12,17,21,18,20,-99,10,22,15,-99,24,16,-99,20,15,-99,20,16,-99,-99,21,15,-99,16,18,-99,13,24,-99,23,27,19,22
"2019-01-08",1,-99,5,5,17,27,11,18,-99,14,20,10,-99,24,20,-99,20,15,-99,25,16,-99,-99,15,8,-99,10,12,-99,14,23,-99,20,25,21,14
"2019-01-08",2,-99,3,7,20,21,8,15,-99,14,17,8,-99,20,22,-99,23,18,-99,26,20,-99,-99,16,5,-99,17,6,-99,-99,14,-99,18,22,18,25
"2019-01-08",3,-99,2,8,18,12,6,15,-99,11,16,6,-99,22,20,-99,18,20,-99,26,19,-99,-99,16,3,-99,18,7,-99,9,9,-99,14,18,17,23
"2019-01-08",4,-99,3,7,12,15,8,14,-99,13,14,4,-99,15,18,-99,17,18,-99,27,19,-99,-99,20,5,-99,-99,7,-99,11,10,-99,13,17,20,20
"2019-01-08",5,-99,6,6,12,14,9,14,-99,14,12,7,-99,13,18,-99,24,20,-99,21,20,-99,-99,16,4,-99,-99,12,-99,8,9,-99,12,19,17,21
"2019-01-08",6,-99,7,15,19,20,9,14,-99,22,13,12,-99,17,21,-99,22,20,-99,20,23,-99,-99,15,5,-99,-99,20,-99,14,17,-99,15,19,17,22
"2019-01-08",7,-99,7,19,19,20,15,15,-99,24,13,17,-99,18,23,-99,21,20,-99,23,27,-99,-99,17,12,-99,-99,22,-99,12,21,-99,15,20,17,20
"2019-01-08",8,-99,10,21,20,24,17,15,-99,25,14,19,-99,18,27,-99,21,19,-99,33,22,-99,-99,18,18,-99,-99,23,-99,13,24,-99,16,20,18,22
"2019-01-08",9,-99,15,23,26,26,20,18,-99,18,21,21,-99,21,31,-99,22,21,-99,31,26,-99,-99,16,20,-99,-99,18,-99,15,28,-99,16,20,16,26
"2019-01-08",10,-99,19,25,32,35,25,21,-99,21,20,28,-99,26,30,-99,25,28,-99,29,38,-99,-99,18,23,-99,20,18,-99,17,30,-99,22,20,13,31
"2019-01-08",11,-99,16,14,31,39,20,20,-99,27,11,25,-99,24,31,-99,21,22,-99,31,42,-99,-99,18,23,-99,15,25,-99,11,34,-99,19,20,11,26
"2019-01-08",12,-99,18,13,32,38,24,19,-99,29,7,21,-99,24,32,-99,24,17,-99,29,38,-99,-99,13,24,-99,13,33,-99,11,35,-99,20,19,7,24
"2019-01-08",13,-99,21,15,34,37,29,16,-99,18,5,23,-99,26,30,-99,25,10,-99,29,27,-99,-99,12,30,-99,13,22,-99,14,17,-99,17,20,5,28
"2019-01-08",14,-99,20,8,27,23,23,12,-99,12,3,14,-99,11,27,-99,22,9,-99,25,25,-99,-99,12,22,-99,10,12,-99,15,13,-99,18,18,4,12
"2019-01-08",15,-99,20,6,20,17,21,9,-99,12,3,10,-99,6,23,-99,12,9,-99,11,18,-99,-99,8,21,-99,9,14,-99,17,12,-99,16,14,3,10
"2019-01-08",16,-99,20,5,11,11,14,7,-99,11,4,12,-99,5,16,-99,10,9,-99,16,13,-99,-99,9,18,-99,6,11,-99,12,10,-99,9,10,3,9
"2019-01-08",17,-99,14,7,10,11,12,7,-99,10,5,8,-99,6,12,-99,10,7,-99,15,10,-99,-99,8,13,-99,6,10,-99,8,10,-99,9,12,5,9
"2019-01-08",18,-99,13,9,12,15,11,16,-99,11,5,12,-99,9,13,-99,11,6,-99,12,15,-99,-99,9,12,-99,7,10,-99,11,14,-99,9,12,4,10
"2019-01-08",19,-99,18,12,14,18,13,17,-99,13,9,14,-99,10,15,-99,16,9,-99,16,15,-99,-99,12,19,-99,11,15,-99,8,17,-99,10,14,8,16
"2019-01-08",20,-99,17,13,19,19,20,18,-99,15,11,14,-99,16,19,-99,19,18,-99,20,18,-99,-99,13,19,-99,17,15,-99,11,16,-99,19,19,13,11
"2019-01-08",21,-99,14,15,20,16,20,26,-99,13,15,12,-99,17,17,-99,19,17,-99,19,18,-99,-99,18,18,-99,14,15,-99,17,18,-99,19,21,15,9
"2019-01-08",22,-99,9,17,16,16,20,22,-99,14,16,14,-99,21,15,-99,20,16,-99,19,17,-99,-99,17,18,-99,14,15,-99,18,22,-99,20,21,17,15
"2019-01-08",23,-99,5,11,20,21,18,20,-99,11,17,11,-99,21,20,-99,20,13,-99,20,13,-99,-99,18,17,-99,13,15,-99,11,19,-99,20,20,15,23
"2019-01-08",24,-99,5,11,19,19,14,19,-99,9,15,11,-99,20,18,-99,20,11,-99,20,12,-99,-99,19,11,-99,10,13,-99,9,17,-99,19,21,16,21
"2019-01-09",1,-99,4,8,18,-99,9,16,-99,12,15,10,-99,19,16,-99,18,10,-99,19,10,-99,-99,17,8,-99,8,11,-99,10,16,-99,18,20,13,20
"2019-01-09",2,-99,3,5,13,-99,8,15,-99,7,15,8,-99,18,13,-99,15,11,-99,17,10,-99,-99,15,6,-99,8,12,-99,14,9,-99,16,19,15,18
"2019-01-09",3,-99,3,3,15,-99,8,15,-99,11,12,6,-99,17,12,-99,15,17,-99,19,16,-99,-99,15,4,-99,16,10,-99,12,7,-99,15,17,11,19
"2019-01-09",4,-99,3,3,17,-99,7,13,-99,11,12,8,-99,15,15,-99,16,15,-99,18,18,-99,-99,14,4,-99,16,10,-99,11,7,-99,14,16,12,17
"2019-01-09",5,-99,3,3,17,-99,8,13,-99,10,12,8,-99,14,17,-99,16,15,-99,17,18,-99,-99,12,6,-99,15,12,-99,10,9,-99,14,16,17,16
"2019-01-09",6,-99,5,7,17,-99,10,14,-99,17,12,14,-99,13,17,-99,15,16,-99,16,18,-99,-99,13,8,-99,16,18,-99,12,15,-99,14,15,15,17
"2019-01-09",7,-99,7,13,16,-99,13,15,-99,22,11,15,-99,12,17,-99,15,17,-99,18,19,-99,-99,15,16,-99,16,20,-99,12,17,-99,15,15,15,15
"2019-01-09",8,-99,13,15,16,-99,14,14,-99,22,12,16,-99,13,17,-99,16,17,-99,20,19,-99,-99,13,17,-99,16,20,-99,13,19,-99,15,15,16,16
"2019-01-09",9,-99,15,11,18,-99,18,15,-99,23,15,17,-99,17,19,-99,16,15,-99,20,20,-99,-99,12,19,-99,14,17,-99,15,18,-99,15,14,15,21
"2019-01-09",10,-99,16,10,22,-99,22,17,-99,22,8,15,-99,19,24,-99,17,11,-99,22,19,-99,-99,10,24,-99,10,23,-99,17,13,-99,17,12,8,24
"2019-01-09",11,-99,24,10,22,-99,23,15,-99,15,4,13,-99,20,18,-99,-99,8,-99,20,17,-99,-99,7,-99,-99,7,18,-99,18,15,-99,22,17,6,26
"2019-01-09",12,-99,20,6,18,-99,16,12,-99,11,4,9,-99,22,15,-99,-99,5,-99,24,13,-99,-99,10,-99,-99,6,10,-99,21,11,-99,19,21,5,9
"2019-01-09",13,-99,13,5,17,-99,12,7,-99,8,3,10,-99,6,18,-99,-99,6,-99,21,13,-99,-99,11,-99,-99,6,9,-99,22,12,-99,13,20,5,7
"2019-01-09",14,-99,11,6,19,-99,11,8,-99,8,3,10,-99,4,17,-99,-99,5,-99,15,16,-99,-99,12,-99,-99,7,9,-99,18,11,-99,14,17,4,10
"2019-01-09",15,-99,10,7,16,-99,14,9,-99,11,4,10,-99,4,16,-99,15,5,-99,15,14,-99,-99,8,14,-99,6,12,-99,14,13,-99,16,13,3,10
"2019-01-09",16,-99,12,7,14,-99,14,11,-99,14,4,13,-99,5,12,-99,11,6,-99,10,12,-99,-99,8,17,-99,6,12,-99,12,15,-99,13,11,3,8
"2019-01-09",17,-99,13,8,14,-99,14,10,-99,15,4,11,-99,4,12,-99,11,7,-99,11,14,-99,-99,7,15,-99,6,13,-99,11,14,-99,13,11,3,9
"2019-01-09",18,-99,20,8,12,-99,15,16,-99,18,4,20,-99,4,15,-99,14,11,-99,15,22,-99,-99,6,16,-99,8,16,-99,11,17,-99,15,10,4,13
"2019-01-09",19,-99,20,10,27,-99,22,17,-99,25,8,21,-99,10,23,-99,27,15,-99,23,27,-99,-99,14,23,-99,12,29,-99,17,20,-99,30,18,6,14
"2019-01-09",20,-99,18,10,19,-99,19,21,-99,16,10,11,-99,8,15,-99,16,11,-99,15,14,-99,-99,13,21,-99,10,17,-99,10,15,-99,23,19,5,9
"2019-01-09",21,-99,14,10,11,-99,14,21,-99,12,10,12,-99,8,10,-99,11,10,-99,12,11,-99,-99,12,13,-99,-99,12,-99,16,11,-99,10,14,6,8
"2019-01-09",22,-99,14,11,10,-99,12,14,-99,10,9,12,-99,16,11,-99,12,10,-99,11,10,-99,-99,10,13,-99,8,11,-99,12,13,-99,9,14,6,8
"2019-01-09",23,-99,12,10,9,-99,11,10,-99,8,7,10,-99,13,9,-99,9,7,-99,10,11,-99,-99,9,10,-99,7,10,-99,9,12,-99,8,12,4,6
"2019-01-09",24,-99,10,9,11,-99,12,14,-99,8,11,9,-99,11,13,-99,9,6,-99,10,13,-99,-99,6,10,-99,5,8,-99,9,12,-99,10,11,6,7
"2019-01-10",1,-99,8,9,12,-99,11,12,-99,8,12,9,-99,11,8,-99,8,6,-99,10,11,-99,-99,5,9,-99,4,7,-99,10,11,-99,11,11,7,5
"2019-01-10",2,-99,8,7,9,-99,10,10,-99,6,11,4,-99,4,7,-99,8,6,-99,9,9,-99,-99,4,10,-99,4,7,-99,9,10,-99,6,8,8,4
"2019-01-10",3,-99,6,7,9,-99,7,10,-99,7,10,5,-99,3,10,-99,9,6,-99,9,8,-99,-99,6,6,-99,3,7,-99,5,8,-99,8,5,7,4
"2019-01-10",4,-99,5,7,9,-99,8,8,-99,5,9,6,-99,3,7,-99,6,6,-99,10,9,-99,-99,7,8,-99,5,6,-99,4,9,-99,4,6,9,4
"2019-01-10",5,-99,6,6,6,-99,8,5,-99,6,10,6,-99,4,9,-99,9,6,-99,13,11,-99,-99,6,7,-99,7,7,-99,5,9,-99,7,9,6,7
"2019-01-10",6,-99,6,6,10,-99,10,8,-99,8,10,10,-99,10,12,-99,11,12,-99,15,14,-99,-99,6,9,-99,11,10,-99,7,8,-99,8,9,4,13
"2019-01-10",7,-99,10,10,12,-99,13,12,-99,11,10,15,-99,12,15,-99,13,14,-99,18,15,-99,-99,10,12,-99,11,11,-99,7,13,-99,9,10,9,14
"2019-01-10",8,-99,11,13,14,-99,14,13,-99,11,12,18,-99,13,17,-99,14,14,-99,18,16,-99,-99,13,14,-99,12,14,-99,8,15,-99,12,13,14,17
"2019-01-10",9,-99,11,13,15,-99,15,11,-99,11,10,17,-99,13,17,-99,13,11,-99,17,16,-99,-99,11,14,-99,13,14,-99,8,16,-99,11,13,10,12
"2019-01-10",10,-99,9,11,14,-99,-99,9,-99,10,5,16,-99,11,15,-99,12,7,-99,15,14,-99,-99,9,12,-99,9,11,-99,7,17,-99,9,10,6,13
"2019-01-10",11,-99,7,13,14,-99,-99,8,-99,11,4,14,-99,7,11,-99,10,9,-99,10,13,-99,-99,6,10,-99,9,10,-99,5,16,-99,6,8,5,13
"2019-01-10",12,-99,10,16,14,-99,-99,9,-99,13,5,18,-99,-99,13,-99,10,10,-99,13,15,-99,-99,8,11,-99,11,10,-99,5,21,-99,9,9,5,16
"2019-01-10",13,-99,10,19,14,-99,-99,7,-99,15,5,21,-99,8,14,-99,11,7,-99,12,17,-99,-99,6,11,-99,10,12,-99,5,23,-99,8,10,4,16
"2019-01-10",14,-99,10,14,14,-99,13,6,-99,15,5,23,-99,7,13,-99,10,6,-99,13,16,-99,-99,5,12,-99,7,14,-99,4,21,-99,8,10,5,13
"2019-01-10",15,-99,9,12,10,-99,10,5,-99,12,6,19,-99,6,11,-99,10,7,-99,11,14,-99,-99,6,11,-99,7,11,-99,4,16,-99,7,7,5,10
"2019-01-10",16,-99,8,10,8,-99,9,5,-99,12,6,18,-99,5,9,-99,9,8,-99,11,12,-99,-99,6,8,-99,5,10,-99,4,20,-99,7,7,5,10
"2019-01-10",17,-99,8,12,6,-99,7,5,-99,11,5,17,-99,4,10,-99,9,10,-99,10,10,-99,-99,7,7,-99,6,10,-99,4,20,-99,4,6,6,14
"2019-01-10",18,-99,10,13,9,-99,9,6,-99,13,11,17,-99,4,11,-99,12,12,-99,12,14,-99,-99,7,8,-99,9,15,-99,4,22,-99,5,6,5,13
"2019-01-10",19,-99,11,21,12,-99,16,8,-99,23,16,35,-99,9,15,-99,15,10,-99,12,17,-99,-99,10,10,-99,15,25,-99,3,29,-99,7,8,11,13
"2019-01-10",20,-99,9,24,21,-99,20,15,-99,17,13,28,-99,14,19,-99,16,10,-99,16,21,-99,-99,15,19,-99,13,26,-99,4,32,-99,10,11,16,16
"2019-01-10",21,-99,9,20,24,-99,20,16,-99,10,15,20,-99,16,19,-99,15,17,-99,14,19,-99,-99,12,21,-99,15,22,-99,8,29,-99,7,14,18,16
"2019-01-10",22,-99,11,17,26,-99,22,13,-99,9,17,14,-99,18,17,-99,18,12,-99,18,15,-99,-99,15,15,-99,15,17,-99,10,29,-99,8,10,23,15
"2019-01-10",23,-99,10,15,18,-99,26,14,-99,8,18,17,-99,20,22,-99,19,14,-99,20,13,-99,-99,14,16,-99,16,17,-99,11,28,-99,9,11,23,17
"2019-01-10",24,-99,6,12,18,-99,19,14,-99,11,16,14,-99,20,22,-99,21,21,-99,22,17,-99,-99,17,10,-99,20,18,-99,15,24,-99,10,16,21,23
"2019-01-11",1,-99,3,10,20,-99,15,15,-99,10,15,10,-99,21,13,-99,16,19,-99,26,13,-99,-99,18,5,-99,21,17,-99,10,23,-99,10,16,18,22
"2019-01-11",2,-99,4,11,16,-99,13,13,-99,17,15,8,-99,21,14,-99,15,19,-99,21,18,-99,-99,19,5,-99,18,11,-99,5,23,-99,10,11,16,20
"2019-01-11",3,-99,4,6,9,-99,9,9,-99,18,15,8,-99,19,12,-99,10,20,-99,17,19,-99,-99,10,5,-99,16,11,-99,4,17,-99,8,10,15,20
"2019-01-11",4,-99,5,8,10,-99,7,10,-99,12,14,8,-99,18,10,-99,13,20,-99,17,19,-99,-99,10,9,-99,17,12,-99,5,14,-99,7,11,14,20
"2019-01-11",5,-99,4,9,14,-99,10,11,-99,17,11,9,-99,18,15,-99,12,17,-99,19,20,-99,-99,15,10,-99,14,15,-99,5,12,-99,10,11,13,19
"2019-01-11",6,-99,5,11,16,-99,10,13,-99,16,11,11,-99,17,17,-99,13,16,-99,17,20,-99,-99,15,8,-99,13,18,-99,7,14,-99,10,13,14,17
"2019-01-11",7,-99,6,14,15,-99,14,13,-99,16,11,14,-99,14,16,-99,15,15,-99,19,20,-99,-99,13,12,-99,13,19,-99,9,14,-99,11,14,14,17
"2019-01-11",8,-99,6,13,16,-99,14,12,-99,20,11,14,-99,13,17,-99,15,15,-99,22,21,-99,-99,12,14,-99,13,20,-99,8,15,-99,11,15,13,14
"2019-01-11",9,-99,15,17,18,-99,19,13,-99,15,17,15,-99,16,19,-99,16,14,-99,23,23,-99,-99,17,17,-99,14,14,-99,11,21,-99,12,16,16,20
"2019-01-11",10,-99,13,22,19,-99,15,12,-99,11,20,32,-99,17,19,-99,22,19,-99,22,25,-99,-99,22,18,-99,18,15,-99,6,31,-99,10,16,21,24
"2019-01-11",11,-99,10,27,19,-99,14,9,-99,11,19,34,-99,14,22,-99,23,14,-99,30,17,-99,-99,17,13,-99,11,13,-99,4,27,-99,8,12,21,20
"2019-01-11",12,-99,6,20,18,-99,10,5,-99,10,14,24,-99,11,22,-99,16,7,-99,26,16,-99,-99,8,9,-99,8,10,-99,3,15,-99,7,14,9,13
"2019-01-11",13,-99,6,11,11,-99,8,4,-99,9,7,18,-99,7,14,-99,13,5,-99,12,13,-99,-99,6,7,-99,5,9,-99,-99,11,-99,6,8,6,8
"2019-01-11",14,-99,6,11,9,-99,8,5,-99,-99,8,17,-99,5,12,-99,10,6,-99,11,11,-99,-99,7,7,-99,-99,8,-99,4,13,-99,6,7,6,10
"2019-01-11",15,-99,6,11,7,-99,8,4,-99,9,8,17,-99,6,9,-99,10,9,-99,10,10,-99,-99,7,7,-99,7,7,-99,4,13,-99,4,6,6,12
"2019-01-11",16,-99,8,12,5,-99,8,4,-99,9,8,10,-99,6,10,-99,8,10,-99,13,9,-99,-99,7,6,-99,9,10,-99,3,15,-99,3,9,7,15
"2019-01-11",17,-99,6,14,5,-99,7,5,-99,9,9,16,-99,6,12,-99,7,14,-99,11,10,-99,-99,7,7,-99,10,10,-99,3,12,-99,5,8,10,17
"2019-01-11",18,-99,5,10,10,-99,7,6,-99,7,12,8,-99,8,13,-99,11,17,-99,12,12,-99,-99,10,8,-99,12,9,-99,3,16,-99,6,9,13,20
"2019-01-11",19,-99,5,10,10,-99,9,10,-99,6,9,11,-99,13,10,-99,10,9,-99,17,8,-99,-99,14,9,-99,12,8,-99,4,12,-99,5,10,11,18
"2019-01-11",20,-99,8,10,14,-99,14,12,-99,7,8,17,-99,15,9,-99,16,13,-99,18,9,-99,-99,12,10,-99,17,10,-99,9,14,-99,6,9,6,10
"2019-01-11",21,-99,13,13,13,-99,14,17,-99,7,10,17,-99,13,16,-99,16,14,-99,17,11,-99,-99,13,16,-99,14,10,-99,12,18,-99,7,18,8,19
"2019-01-11",22,-99,17,15,15,-99,14,19,-99,7,13,20,-99,10,14,-99,18,13,-99,17,12,-99,-99,12,12,-99,16,14,-99,12,21,-99,9,22,10,13
"2019-01-11",23,-99,17,16,16,-99,13,13,-99,17,15,20,-99,14,14,-99,18,17,-99,19,17,-99,-99,10,13,-99,20,15,-99,17,19,-99,9,17,11,13
"2019-01-11",24,-99,13,15,17,-99,16,21,-99,12,17,20,-99,14,16,-99,20,17,-99,19,20,-99,-99,14,18,-99,17,18,-99,18,17,-99,12,13,12,14
"2019-01-12",1,-99,11,12,19,-99,20,19,-99,5,15,19,-99,11,20,-99,21,16,-99,20,19,-99,-99,19,21,-99,19,16,-99,18,20,-99,14,18,17,11
"2019-01-12",2,-99,10,13,18,-99,15,6,-99,6,12,17,-99,20,21,-99,22,17,-99,21,11,-99,-99,23,12,-99,19,15,-99,9,18,-99,15,18,17,13
"2019-01-12",3,-99,9,8,13,-99,11,16,-99,7,11,15,-99,19,13,-99,21,19,-99,18,7,-99,-99,18,9,-99,20,16,-99,10,12,-99,11,16,14,20
"2019-01-12",4,-99,7,10,20,-99,16,14,-99,13,10,12,-99,15,10,-99,21,17,-99,18,13,-99,-99,19,10,-99,19,11,-99,9,12,-99,12,15,12,20
"2019-01-12",5,-99,6,11,18,-99,17,13,-99,15,12,10,-99,17,18,-99,19,16,-99,23,17,-99,-99,17,15,-99,18,12,-99,8,13,-99,12,16,13,20
"2019-01-12",6,-99,7,8,17,-99,15,13,-99,7,12,11,-99,17,22,-99,19,14,-99,23,19,-99,-99,19,16,-99,17,17,-99,8,16,-99,14,15,12,19
"2019-01-12",7,-99,9,11,15,-99,16,14,-99,13,10,12,-99,16,21,-99,-99,15,-99,22,18,-99,-99,19,16,-99,15,17,-99,10,15,-99,13,18,13,17
"2019-01-12",8,-99,20,12,16,-99,15,15,-99,14,11,13,-99,16,21,-99,18,16,-99,19,17,-99,-99,17,16,-99,15,17,-99,12,15,-99,13,18,14,17
"2019-01-12",9,-99,17,10,19,-99,15,17,-99,15,11,13,-99,16,23,-99,18,16,-99,20,19,-99,-99,16,17,-99,17,17,-99,10,18,-99,15,19,13,19
"2019-01-12",10,-99,15,10,21,-99,19,12,-99,14,4,16,-99,19,22,-99,20,14,-99,24,20,-99,-99,15,18,-99,14,18,-99,12,17,-99,15,19,11,17
"2019-01-12",11,-99,13,13,24,-99,20,13,-99,14,4,15,-99,23,24,-99,22,11,-99,25,16,-99,-99,14,20,-99,10,17,-99,14,10,-99,18,20,6,18
"2019-01-12",12,-99,11,8,27,-99,16,10,-99,12,3,12,-99,18,20,-99,20,8,-99,24,17,-99,-99,9,16,-99,9,13,-99,16,15,-99,17,20,4,23
"2019-01-12",13,-99,10,8,22,-99,14,7,-99,11,3,14,-99,7,19,-99,15,6,-99,21,19,-99,-99,6,13,-99,8,11,-99,11,13,-99,17,10,3,11
"2019-01-12",14,-99,11,7,11,-99,16,6,-99,12,3,14,-99,5,13,-99,11,6,-99,13,18,-99,-99,5,13,-99,6,13,-99,9,15,-99,14,7,3,10
"2019-01-12",15,-99,10,7,9,-99,13,6,-99,15,5,12,-99,6,12,-99,11,7,-99,12,16,-99,-99,5,10,-99,7,16,-99,9,15,-99,14,7,4,12
"2019-01-12",16,-99,8,6,11,-99,10,7,-99,15,4,14,-99,7,16,-99,12,10,-99,15,15,-99,-99,6,9,-99,7,13,-99,9,13,-99,10,9,3,12
"2019-01-12",17,-99,5,7,11,-99,7,10,-99,14,5,12,-99,6,15,-99,17,6,-99,23,14,-99,-99,10,8,-99,7,10,-99,9,15,-99,9,14,4,10
"2019-01-12",18,-99,5,9,11,-99,8,7,-99,13,6,15,-99,8,14,-99,14,13,-99,23,10,-99,-99,16,10,-99,9,12,-99,7,16,-99,9,16,5,11
"2019-01-12",19,-99,7,8,9,-99,10,10,-99,11,7,12,-99,8,10,-99,11,6,-99,14,9,-99,-99,10,11,-99,10,11,-99,7,14,-99,10,13,6,10
"2019-01-12",20,-99,10,10,10,-99,11,13,-99,11,6,18,-99,10,11,-99,14,10,-99,18,13,-99,-99,11,11,-99,11,13,-99,10,17,-99,9,15,6,12
"2019-01-12",21,-99,12,10,10,-99,12,10,-99,14,10,21,-99,11,12,-99,15,10,-99,15,15,-99,-99,10,13,-99,12,11,-99,13,16,-99,11,12,7,13
"2019-01-12",22,-99,11,7,13,-99,11,10,-99,9,6,11,-99,13,14,-99,14,12,-99,15,13,-99,-99,9,10,-99,11,10,-99,13,13,-99,14,11,6,13
"2019-01-12",23,-99,10,6,10,-99,10,12,-99,8,4,6,-99,12,12,-99,14,10,-99,15,9,-99,-99,10,8,-99,-99,7,-99,10,10,-99,14,14,5,12
"2019-01-12",24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-01-13",1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-01-13",2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-01-13",3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-01-13",4,-99,3,3,-99,-99,7,4,-99,3,6,3,-99,4,9,-99,9,5,-99,10,4,-99,-99,5,5,-99,5,4,-99,4,7,-99,7,7,3,5
"2019-01-13",5,-99,4,2,-99,-99,4,3,-99,2,4,3,-99,5,8,-99,8,5,-99,7,5,-99,-99,5,4,-99,4,3,-99,3,8,-99,5,5,4,5
"2019-01-13",6,-99,3,3,-99,-99,5,5,-99,3,7,3,-99,6,10,-99,8,7,-99,9,5,-99,-99,5,4,-99,5,4,-99,3,8,-99,5,6,6,6
"2019-01-13",7,-99,5,4,-99,-99,5,9,-99,3,9,4,-99,8,12,-99,10,9,-99,11,6,-99,-99,6,5,-99,7,4,-99,5,10,-99,6,8,8,7
"2019-01-13",8,-99,6,7,-99,-99,8,13,-99,4,9,7,-99,8,12,-99,13,9,-99,12,8,-99,-99,8,6,-99,8,4,-99,5,10,-99,8,10,8,7
"2019-01-13",9,-99,7,7,-99,-99,8,11,-99,4,8,6,-99,9,12,-99,11,8,-99,11,7,-99,-99,8,7,-99,7,5,-99,5,9,-99,9,10,7,8
"2019-01-13",10,-99,6,5,-99,-99,8,8,-99,4,6,5,-99,7,11,-99,10,8,-99,11,9,-99,-99,5,7,-99,6,4,-99,6,9,-99,8,9,6,6
"2019-01-13",11,-99,5,5,-99,-99,7,7,-99,4,3,4,-99,4,10,-99,10,6,-99,10,5,-99,-99,5,6,-99,6,4,-99,7,7,-99,9,7,3,5
"2019-01-13",12,-99,5,5,-99,-99,7,6,-99,4,3,7,-99,4,9,-99,9,4,-99,8,6,-99,-99,5,6,-99,5,4,-99,7,7,-99,8,8,3,6
"2019-01-13",13,-99,6,4,-99,-99,8,6,-99,5,2,5,-99,5,8,-99,8,4,-99,9,6,-99,-99,5,8,-99,5,5,-99,6,8,-99,8,7,2,7
"2019-01-13",14,-99,8,4,-99,-99,8,5,-99,6,2,5,-99,5,10,-99,7,4,-99,9,7,-99,-99,5,8,-99,5,6,-99,5,6,-99,8,7,2,6
